1.25766695	0.35142145	-3.33281422	3.38487959	1.13417196	0.03745064	0.14121027	0.81504446	0.77505207	0.00000000
0.70180404	0.18437690	-3.54152250	2.11840415	1.48269403	-0.38290429	-0.31517604	0.39632660	1.33990872	0.00000000
0.90058124	0.22526506	-3.36958742	2.83692265	1.64025438	-0.28051364	0.14940435	0.83575028	1.37511671	0.00000000
0.63542467	0.28104618	-3.67533398	1.35451984	1.67251766	-0.13663583	-0.74333382	0.20212843	1.47825730	0.00000000
1.08391738	0.81223166	-2.66768885	1.10056734	1.01713371	0.47915065	0.74714798	0.05205504	0.49399999	0.00000000
0.65077287	0.54390484	-3.54655766	1.56579733	0.88099742	0.33784544	-0.19126080	0.13214561	0.77972668	0.00000000
0.83173949	-0.19717851	-3.25283027	1.52886593	0.20671804	-0.14474539	0.04721845	0.02252858	0.13800000	0.00000000
0.83352000	0.37370136	-3.53351736	2.67361927	1.04851186	0.08466636	-0.19982591	0.47045025	0.91156721	0.00000000
1.15856898	0.09257229	-4.41264057	0.29173058	0.31264156	-0.06477419	-0.27288920	0.00604373	0.13800000	0.00000000
0.63087112	0.46944052	-3.10494637	0.02287112	1.60472453	0.37398028	0.83898830	0.04121920	1.31517255	0.00000000
0.58072543	0.14554556	-3.48290014	0.87533712	1.65926659	-0.56160963	-0.18230963	0.12877357	1.54529655	0.00000000
0.69972527	0.55493152	-3.32148433	1.95964193	1.48858166	0.59155518	0.26613662	0.32759783	1.29914951	0.00000000
0.54130208	0.30420274	-3.52094936	0.49075893	2.20234346	-0.09945908	-0.41855434	0.11863148	2.15665579	0.00000000
1.19357228	-0.68215537	-3.60794330	1.03545606	0.31531900	-0.27859899	-0.05079276	0.01359366	0.13800000	0.00000000
0.77029240	1.22061968	0.46583134	2.31134295	1.14194191	0.50231314	-0.28637049	0.29976776	0.93800002	-1.00000000
0.63960809	0.59853327	0.63304561	0.17137858	1.56290388	-0.90325236	0.03712837	0.02881066	1.27459610	1.00000000
0.67809099	0.89941597	0.62098014	2.25625086	1.65561724	-0.16852190	0.00788046	0.47652361	1.57655704	0.00000000
0.67570895	0.95238984	0.40110153	1.99487054	0.87374085	-0.00074034	-0.34075707	0.18162924	0.78378439	0.00000000
0.56328022	1.08664966	0.76961863	-0.37107167	1.38881111	0.34458923	0.38927749	-0.00538416	1.28782332	0.00000000
1.03441346	0.23259389	0.75006998	2.14788723	0.24754538	-0.19879404	0.03631860	0.03737108	0.13800000	0.00000000
0.55997145	0.82095832	0.74848521	0.18332206	1.04982531	-0.25964686	0.25590780	0.02287207	0.98422796	0.00000000
0.64359152	1.26347494	0.56047279	1.09091759	1.19111180	0.62375557	-0.11648869	0.08913653	1.00407255	0.00000000
0.78050870	1.02151716	0.60946578	2.65579438	0.95978445	0.11913418	-0.01564354	0.39238822	0.86762893	0.00000000
0.92892605	-0.57152188	-3.59451580	2.77907610	0.17418328	-0.03169301	-0.05978521	0.08195790	0.13800000	0.00000000
1.65111971	-0.69747317	-3.66150165	3.64634395	1.23722005	-0.31590036	-0.37207651	0.92852306	0.65599102	0.00000000
0.81005961	-0.56369257	-3.33788800	2.57481003	1.37811029	-0.26003537	0.09724498	0.58788729	1.21511376	0.00000000
0.90621841	-0.50136554	-3.56281853	2.77117610	0.90709597	-0.06635291	-0.27465355	0.43756711	0.74264455	0.00000000
9.34748554	9.08897018	-6.94581699	2.67995429	2.58292842	1.92208552	-1.71958494	0.02558148	0.13957000	0.00000000
0.77613068	2.05599689	-0.56842291	3.35346723	0.58554196	-0.14534798	0.21431918	0.17933117	0.49360001	0.00000000
0.70310330	2.15948105	-0.79241353	3.29520321	0.91085732	-0.07513271	-0.01183719	0.29415259	0.85869098	0.00000000
5.61933327	-3.29279613	0.00349277	-0.76059914	1.55619776	-1.53416061	0.22024529	-0.01071953	0.13957000	0.00000000
0.58152461	2.12715864	-0.56313354	-0.19418113	0.54571319	-0.07509701	0.21954085	-0.01800339	0.49360001	0.00000000
0.78957433	1.71039045	-0.74828053	-1.42685115	1.19099295	-0.82966328	0.06269198	-0.13305300	0.84171844	0.00000000
1.41153252	-0.01075600	-3.74516988	2.74862218	2.06168318	-0.42407680	0.15291683	1.55292714	1.27895677	0.00000000
3.63549137	1.88016593	-3.35113573	3.54603720	0.63208205	0.47613639	0.12525319	0.37160406	0.13800000	0.00000000
3.84793973	0.61450112	-4.18013954	3.86195683	0.55312556	0.12681289	-0.10355187	0.50999945	0.13800000	0.00000000
1.02790427	-0.41367072	-3.69373965	2.92104387	1.68704140	0.10594438	-0.77820390	0.84348017	1.23199999	1.00000000
0.95301294	-1.03963256	-3.36445475	-3.40237689	1.59794307	0.21980679	-0.01695690	-0.89160544	1.30761588	0.00000000
3.39318013	-1.16228414	-1.49301434	-4.61368752	0.61983120	-0.01065442	0.51472801	-0.31636733	0.13800000	0.00000000
1.80593836	-0.57650143	-2.22576904	-3.54986978	0.38910291	0.15102161	0.31248775	-0.10909140	0.13800000	0.00000000
0.71948600	-0.95980591	-3.32535386	-2.68131471	1.00125241	0.29703960	0.05912179	-0.29900256	0.90629786	0.00000000
6.10519743	4.66079426	3.09604216	4.14184475	1.36742520	1.24000549	0.46081886	0.31755319	0.13800000	0.00000000
3.80544949	2.62825227	1.14798725	4.06366348	0.75649202	0.67902392	-0.07684433	0.29369661	0.13800000	0.00000000
2.72675276	1.20202148	-1.33962417	2.98404860	0.69825578	-0.49822158	-0.46626040	0.05379234	0.13800000	0.00000000
2.26718688	1.40279710	-0.42485991	3.64195871	0.52123833	-0.44280750	-0.21378545	0.10422429	0.13800000	0.00000000
1.05192053	2.58677268	0.19819431	3.44949365	1.76827335	-1.00545442	-0.36241081	0.74464476	1.19583225	0.00000000
0.73209107	2.79802513	0.27567664	2.78814030	1.41285527	-0.51850903	-0.18357797	0.39629352	1.23958015	0.00000000
1.09197676	2.06986594	0.88258308	-3.10884976	1.61609650	-0.16048847	0.12951851	-1.04194212	1.21802831	0.00000000
0.88086373	2.17238045	1.09302473	-2.60242271	0.96984214	0.05711040	0.41095179	-0.40108991	0.77947265	0.00000000
1.46102369	3.22406197	0.61991638	-2.46106839	0.34118336	0.30037507	-0.05782183	-0.06159176	0.13800000	0.00000000
0.62316245	2.01511240	-1.01329505	1.77344787	1.09135902	-0.35284150	-0.42746437	0.06322752	0.93800002	1.00000000
1.37590992	2.62991929	0.39571971	0.72287887	0.37308288	0.11777616	0.32599887	0.00058282	0.13800000	0.00000000
0.55752599	2.33949757	-0.66311002	0.91216284	1.40905547	0.36065456	0.32366937	0.01786031	1.32298326	0.00000000
1.47924685	2.07249451	-1.97628975	3.27954412	3.39185119	-0.33865380	-3.08560109	0.43658671	1.29554105	0.00000000
0.68721694	2.11747146	-1.19499624	1.54554904	1.79231274	-0.23547754	-1.12504995	0.06884486	1.37348402	0.00000000
0.82875288	2.36648941	-0.17663842	0.53058887	0.79489845	0.16133565	0.60149163	-0.00249349	0.49399999	0.00000000
0.60869122	2.58319569	-0.36998460	-1.53465307	1.85654855	-0.03365797	-0.10185516	-0.34707183	1.82066107	0.00000000
0.72754234	2.46564746	-0.11668046	-1.93804431	0.90269518	-0.19697621	0.35006338	-0.22391953	0.77677196	0.00000000
0.84745485	2.28841114	-0.56486160	-2.21616411	0.18068635	-0.08391170	-0.06150632	-0.05271962	0.13800000	0.00000000
0.64853179	2.66017699	-0.17932491	-1.62733531	2.35395241	0.29504952	0.70862561	-0.45690712	2.17787123	0.00000000
0.81280160	2.30651164	-0.42142713	-2.24743032	1.71722531	-0.79975408	-0.22212678	-0.55139589	1.39852715	0.00000000
0.81260210	2.76275063	-0.04252446	-2.14601827	2.33559847	0.62865871	1.10547733	-0.65684646	1.84561133	0.00000000
1.44971883	-0.54042852	0.56785488	-3.56680202	1.78321719	0.99612677	-0.65017205	-0.93919069	0.93957001	1.00000000
0.77856857	-1.38644147	1.32149434	1.25040364	1.35126078	-0.59282869	0.76496196	0.09456573	0.93826997	1.00000000
1.04599464	-0.38985789	0.98393929	2.43994570	1.04166949	0.81884074	0.08431797	0.21369515	0.60149813	0.00000000
1.33699858	-0.16541213	1.52013981	2.11931229	0.33650318	0.25265339	0.16923992	0.03575915	0.13957000	0.00000000
0.62506676	-1.08635366	0.93045962	1.96147239	0.87932807	-0.02717156	0.02851440	0.18688273	0.85833639	0.00000000
0.58033156	-0.97191036	1.11063623	0.47061205	0.84675151	0.15278301	0.30487856	0.02499715	0.77464163	0.00000000
0.68904752	-0.99537575	1.31918645	0.77798712	1.31406617	0.15225086	0.82119751	0.05561815	1.01298106	0.00000000
0.58172125	-1.00378644	1.13777792	-0.14062122	0.99772400	0.12064861	0.40480983	-0.00491451	0.90388149	0.00000000
0.60398036	-1.34803617	0.89875776	0.32748741	0.75457627	-0.36598435	-0.01990299	0.01509748	0.65940630	0.00000000
1.55911791	-1.28840208	-0.51440501	0.14668067	0.42676616	-0.06081804	-0.39868292	0.00163333	0.13957000	0.00000000
0.87601519	-0.80159688	1.07675457	-2.82589221	1.10419250	0.46644250	0.28255039	-0.41202152	0.86722320	0.00000000
0.81756657	-1.18453312	0.51545548	-2.36187506	0.65762627	-0.11254818	-0.39329448	-0.14657322	0.49360001	0.00000000
1.69278145	-2.56765819	0.98500800	-2.02640009	0.42748627	-0.40416586	0.01920999	-0.02838720	0.13497999	0.00000000
0.93660539	-0.50675243	0.96325833	-2.44525766	1.18338716	0.86389399	0.07571154	-0.24767204	0.76617151	0.00000000
3.53252888	-2.24833226	-1.97456717	-3.21845031	0.85813361	-0.31796065	-0.77975690	-0.09515218	0.13497999	0.00000000
1.04718852	-1.87243390	1.29098845	-0.02368918	1.00446880	-0.79164386	0.37231180	0.00074689	0.49360001	0.00000000
0.60253942	-1.05388618	0.64187479	0.41443387	0.56231451	0.01642645	-0.26849329	0.01407845	0.49360001	0.00000000
0.65118819	-1.42018151	0.87250942	0.72862446	0.97892463	-0.55923694	-0.06611880	0.04076752	0.79969603	0.00000000
0.55431342	-1.02552760	0.81532025	0.82820094	0.74477834	0.06539889	-0.14319927	0.04290124	0.72668511	0.00000000
0.71644378	-1.47680259	1.14805031	0.23465484	1.21361148	-0.71921766	0.41459757	0.01511676	0.88513219	0.00000000
2.62134480	-3.45822430	1.76027441	0.72602534	0.72081840	-0.66650218	0.23627108	0.00708679	0.13957000	0.00000000
7.02534485	1.03364348	-4.55288458	4.21225643	1.66717994	0.58735776	-1.52598405	0.29392651	0.13957000	0.00000000
1.15118575	-0.72745144	-0.01179010	-0.99944025	0.29886100	0.09261630	-0.24988560	-0.00881454	0.13497999	0.00000000
0.75219691	-1.13372624	1.32553816	-1.88222742	1.02500129	-0.09859925	0.64227629	-0.14109565	0.78005064	0.00000000
0.66139996	-1.06672311	0.65733373	-1.85339296	0.89346087	0.00597317	-0.40294364	-0.13781311	0.78541750	0.00000000
0.86431241	1.92722559	2.43852401	-2.53343058	1.26060295	0.02416308	-0.76232678	-0.35643098	0.93826997	1.00000000
0.83570528	2.16481662	3.28946018	-1.98746383	1.35614145	0.47001198	0.83448899	-0.20368150	0.93826997	-1.00000000
3.09235883	1.41491377	5.67712307	-2.39778519	0.78933078	-0.13482758	0.76462340	-0.04467845	0.13497999	0.00000000
0.71886277	2.01302981	2.88204122	-2.45660281	0.15083799	0.02754571	0.01040537	-0.04904358	0.13957000	0.00000000
0.79331142	1.81803477	3.01441336	-2.64853764	0.89021188	-0.14844687	0.26147470	-0.32892424	0.77063638	0.00000000
0.72942585	2.17784667	3.05359125	-2.01933646	1.02897489	0.44238666	0.35059971	-0.18837133	0.83945173	0.00000000
0.67557323	1.81436300	2.53115463	-1.52471912	0.65942514	-0.10947489	-0.34337178	-0.07246456	0.54745001	0.00000000
0.62716806	2.21914864	2.90749359	0.58751351	0.50355846	0.26045054	0.05360169	0.01793707	0.42724901	0.00000000
1.37621117	1.96129334	4.09125710	0.19082563	0.37512925	0.01310399	0.34794593	0.00202300	0.13957000	0.00000000
0.80752361	2.21495390	2.45592809	1.78508508	0.77465016	0.32913223	-0.42573714	0.10392902	0.54745001	0.00000000
0.57485151	2.00719404	2.92535639	1.17606974	0.55313265	0.09930363	0.08619799	0.05168995	0.53478271	0.00000000
0.76776445	2.04196310	2.56189346	2.26451993	1.06024170	0.22225703	-0.49265903	0.27143419	0.87081861	0.00000000
1.17277312	1.45627117	2.96708775	3.15551400	0.21283160	-0.12366275	0.03302236	0.10341540	0.13497999	0.00000000
0.74865860	1.77632689	3.00409126	2.38142729	0.86602587	-0.20959000	0.24194099	0.26656985	0.75926143	0.00000000
1.38430142	2.11580324	2.35794425	3.42307520	0.24630016	0.05623386	-0.13589107	0.13984044	0.13957000	0.00000000
0.71342987	2.20060825	2.95505476	1.94237077	0.93359166	0.44751585	0.17241912	0.17492539	0.78166217	0.00000000
0.62024289	1.70562041	2.92276311	1.38877809	1.05526245	-0.39983916	0.14941321	0.11836449	0.95779592	0.00000000
0.63482064	1.80786633	2.72570491	1.79739928	0.86235070	-0.17207739	-0.19240198	0.15539406	0.80800509	0.00000000
0.67208356	1.54247093	2.87564898	-0.99754214	1.14594877	-0.68197054	0.05663731	-0.06443500	0.91692704	0.00000000
0.69845086	2.05562234	3.26257467	0.07597062	1.04864371	0.22219495	0.65713304	0.00561950	0.78640181	0.00000000
0.58112210	1.76434219	2.74548316	-1.03296077	1.00239408	-0.28229842	-0.18683834	-0.06931133	0.94095099	0.00000000
0.89836186	1.82731354	3.45357895	-1.86011195	0.79456115	-0.08663003	0.60597706	-0.09454682	0.49766999	0.00000000
11.04800224	4.90869045	-7.61999321	-2.28464913	2.94180846	0.80835235	-2.82506609	-0.03980800	0.13497999	0.00000000
0.91743666	1.78827298	2.25489807	-2.08960295	0.78257000	-0.12446240	-0.58231646	-0.11912811	0.49360001	0.00000000
3.84977937	4.50173759	4.91948700	-3.41834307	0.94509661	0.72224355	0.57913804	-0.12919439	0.13957000	0.00000000
3.93728304	-1.55215585	3.04258347	-3.28470206	0.95329201	-0.93581766	0.05340312	-0.10926808	0.13497999	0.00000000
0.66879773	2.00085354	2.78111982	-2.20579696	1.05160892	0.17190476	-0.12647766	-0.27028888	0.99361843	0.00000000
0.53696221	0.21056387	0.93922466	0.05715962	0.94565082	0.05650177	0.10099274	0.02264917	0.93826997	1.00000000
0.91583604	0.39359128	1.41770363	1.88862991	1.45127833	0.39996001	0.99887753	0.26102427	0.93826997	-1.00000000
0.98953879	-0.27048975	0.74950403	-3.13834023	1.13687146	-0.69969171	-0.21086770	-0.39568365	0.77580768	0.00000000
0.67786109	0.04459734	1.23810804	-1.38993478	0.97737753	-0.21143566	0.54891378	-0.06107283	0.77815527	0.00000000
2.27257276	-0.44603503	-1.19830465	-1.07837403	0.62323803	-0.17487822	-0.58164698	-0.00708380	0.13957000	0.00000000
0.61022198	0.06478072	1.14588368	0.16243413	1.00150537	-0.20121644	0.45310578	0.02717153	0.86975950	0.00000000
0.73351091	0.47214752	0.57221854	1.17101157	1.26698232	0.55878323	-0.59995890	0.12498938	0.95782697	0.00000000
0.91036212	0.69828880	0.67067385	1.91230273	0.75478625	0.51120621	-0.21198367	0.14068599	0.49360001	0.00000000
0.76093930	0.13077296	0.49960274	1.68939757	0.63530672	-0.04904545	-0.38086507	0.11184795	0.49360001	0.00000000
0.62507659	0.25720078	0.98881710	1.52267158	0.84795868	0.12395226	0.16701788	0.15377718	0.80754399	0.00000000
0.59253609	0.35906976	1.00094295	0.68723011	0.97539502	0.31989786	0.20692495	0.06583814	0.89549333	0.00000000
0.71310347	-0.19459696	1.00114727	1.19783950	0.63101780	-0.37025064	0.11425971	0.06634500	0.49360001	0.00000000
0.66861236	0.25931576	0.76301664	-2.46396756	0.89796650	0.13201737	-0.20488510	-0.21525066	0.83702123	0.00000000
0.69940150	0.22396141	0.56605637	-2.14622760	1.15329695	0.08334836	-0.61179167	-0.17703377	0.95787096	0.00000000
1.84945190	-0.00649574	-0.84497410	-1.02030361	0.50552088	-0.05218524	-0.48301831	-0.00644915	0.13957000	0.00000000
1.52215219	1.56501830	1.11676955	-0.04383354	0.40228781	0.37377685	0.06245887	0.00237290	0.13497999	0.00000000
2.74227405	-2.04422307	2.35025191	-0.62174112	0.75651819	-0.62099642	0.40889704	-0.00257546	0.13957000	0.00000000
0.70801550	-0.13686343	1.20704412	-0.77947581	1.00110042	-0.47127771	0.47769406	-0.02142497	0.74259585	0.00000000
0.56892896	0.37864065	0.87724292	-0.45635980	0.84065789	0.30972290	-0.01275722	-0.00628249	0.78139323	0.00000000
0.94468445	-0.39453840	1.36937571	0.49014741	1.16097069	-0.73915946	0.62214828	0.03595709	0.64275557	0.00000000
0.54518044	0.11604551	0.86162579	0.42588964	0.80205101	-0.10222886	-0.03774375	0.04024493	0.79359365	0.00000000
1.11338151	0.55690259	1.57384753	2.05912328	0.26379317	0.10508177	0.19217154	0.04620581	0.13957000	0.00000000
0.73713976	0.10508462	0.84201771	2.20561075	0.59412897	-0.08252230	-0.04750593	0.21028779	0.54745001	0.00000000
1.29520321	0.28957963	0.89375895	3.24480462	1.24559629	0.18162896	0.01390257	0.90871620	0.83220351	0.00000000
1.01284361	-0.03938237	0.53572464	2.64010930	1.11560583	-0.34368503	-0.54667985	0.46537134	0.78168261	0.00000000
0.76911783	0.16028774	0.50744921	-1.28709078	1.98169816	0.96095085	-1.04258895	-0.10985103	1.38008773	1.00000000
0.62927747	-0.29587278	0.67898703	-1.71956694	1.44631481	-0.28121915	-0.53682864	-0.17287683	1.30179536	-1.00000000
0.81693405	-0.49222356	1.16299367	1.98965180	1.72645319	-0.79043514	0.72149986	0.38622224	1.29850805	1.00000000
1.30447114	0.30458626	0.69305861	3.08348727	1.60623276	0.92537683	-0.36101323	0.84293467	0.93957001	-1.00000000
0.85309958	0.21009377	0.46687537	-1.87797761	0.83925992	0.43496981	-0.45720711	-0.08631492	0.54650694	0.00000000
0.68706429	-0.03589062	0.73637784	-2.31723046	0.98220205	0.26767659	-0.26208755	-0.22083502	0.88068837	0.00000000
0.82116187	-0.62732565	1.29900372	-0.79627609	0.78039247	-0.43741700	0.41190046	-0.01847422	0.49766999	0.00000000
1.47614992	-0.44297397	-0.43859178	-0.84884810	1.57447338	-0.27932346	-1.44939196	-0.02248752	0.54745001	0.00000000
0.61608100	-0.32438922	1.12449634	-1.09372425	0.56904435	-0.13589226	0.23820633	-0.03044878	0.49766999	0.00000000
1.30013955	-0.07728863	-0.25883418	0.66055357	0.34999460	0.03086510	-0.31933868	0.00930560	0.13957000	0.00000000
0.54422677	-0.09468199	0.82813418	-0.37670338	0.86596131	0.15765336	-0.09650963	-0.00708041	0.84597290	0.00000000
0.72879028	-0.60801017	0.64590764	0.00925107	1.12791157	-0.68128115	-0.38797677	0.01349505	0.81076044	0.00000000
0.60246217	-0.41452706	0.81782079	-1.20900154	0.86737329	-0.35471478	-0.10540366	-0.05621407	0.78246015	0.00000000
3.52373195	-3.61533737	0.46676069	0.15496552	0.94187969	-0.92528158	-0.11295507	0.00358128	0.13497999	0.00000000
0.85701972	0.27631888	0.47463769	0.97403026	0.22269666	0.12957110	-0.11459733	0.01388543	0.13957000	0.00000000
0.94123626	-0.46498963	1.58243454	0.40886509	0.89772999	-0.27583748	0.69401050	0.02251417	0.49766999	0.00000000
0.65921497	-0.31638905	1.21601069	-1.12103760	1.25906241	-0.26356310	0.67841959	-0.06524037	1.02531135	0.00000000
0.85804898	0.11202750	1.14919186	-2.71459055	1.10241044	0.49555826	0.43628207	-0.31099713	0.82623827	0.00000000
3.17782259	-1.84230947	-1.67435408	-1.91571259	0.86240947	-0.46182281	-0.71446687	-0.02295708	0.13957000	0.00000000
1.16891229	0.55116421	1.23328090	-2.72300339	1.23113859	0.93183005	0.43892395	-0.23933098	0.63044560	0.00000000
1.54147100	-0.90574157	2.19583845	1.89464200	0.39124024	-0.29638505	0.21235342	0.03296762	0.13800000	0.00000000
0.62822807	0.27402940	1.23637331	1.40632582	0.68466574	0.13186893	-0.23665033	0.08842689	0.62253922	0.00000000
0.86080593	0.47361410	1.77212274	2.17150068	1.85795665	0.81248158	0.91935253	0.42234740	1.32977080	0.00000000
0.94121981	-0.35348698	0.54821098	-2.82655001	1.74292219	-0.03362603	-0.66906977	-0.83791447	1.37364185	0.00000000
0.64683300	-0.18489142	0.90431988	-1.70419228	1.57480884	0.45220315	0.32556897	-0.28003532	1.44607055	0.00000000
0.56994760	-0.31500101	0.72871166	-1.16015136	1.24534619	0.06441505	-0.15471140	-0.13022141	1.22712862	0.00000000
2.52893424	-1.12983727	0.51945198	-4.08559084	0.40060028	-0.21765085	-0.07515415	-0.29734924	0.13800000	0.00000000
3.19201589	-2.76507592	1.03357911	-3.54455328	0.70777851	-0.66897666	0.06674494	-0.17297901	0.13800000	0.00000000
1.84983110	-4.19080257	-1.14395368	-3.36586356	2.91143274	0.09940665	-2.22343016	-1.45825195	1.18170154	1.00000000
1.43754244	-5.17615747	0.17196649	2.32018137	0.35899282	-0.28973421	-0.15666986	0.03661261	0.13800000	0.00000000
1.16821373	-4.45676851	1.45406818	2.76891208	0.26380441	-0.09118291	0.19719021	0.05788315	0.13800000	0.00000000
0.81554139	-4.10782909	1.02035975	2.74113679	1.34133422	0.04090104	0.61847275	0.44917828	1.10146952	0.00000000
5.52108860	-4.11659956	5.53321362	3.90427375	1.34249234	0.00270372	1.32303429	0.18114913	0.13800000	0.00000000
0.75145692	-4.28334618	0.31916055	1.69635952	1.46449792	-0.34035477	-0.91176796	0.14811714	1.08427536	0.00000000
0.84610897	-4.23912239	1.04745018	2.76927805	1.62151670	-0.28847784	0.78778774	0.53689390	1.27954376	0.00000000
1.07452404	-3.79376554	-0.33607000	-2.71673703	1.49570644	0.87451822	-0.26466930	-0.64083076	0.99581230	0.00000000
0.91637683	-3.98979926	-0.52480769	-2.38911605	0.18841350	0.06708571	-0.08876958	-0.06383663	0.13800000	0.00000000
1.89032638	-2.22565460	1.51707411	3.03597927	0.43558612	0.10686773	0.38788307	0.09155047	0.13957000	0.00000000
1.45792115	-2.11090660	1.22828341	2.18882489	2.05336022	0.77713740	1.71917617	0.21675596	0.78089440	0.00000000
1.62691438	-3.08752298	-0.56631660	3.49001837	1.73389733	-0.74936968	-1.08540380	0.80927569	0.78218710	0.00000000
0.63441014	-2.76212835	-0.08368970	-1.16045868	0.88972342	-0.24105991	-0.33139732	-0.09021015	0.78456080	0.00000000
2.73449039	-5.21908760	0.27750623	-1.22904837	0.71890187	-0.70475399	0.04049309	-0.01680584	0.13497999	0.00000000
3.30951285	-4.49396753	-2.46853423	-1.05899382	3.20604849	-1.86133265	-2.56281447	-0.05028645	0.49360001	0.00000000
0.79590505	-3.04773664	-0.15625915	-1.20283902	1.30739439	-0.79096538	-0.51100397	-0.10876602	0.90038806	0.00000000
3.64210010	-1.62927413	2.84502196	-3.48923755	0.83760792	0.27334136	0.75856638	-0.17879809	0.13957000	0.00000000
3.35355592	-0.76030886	2.03333569	-3.40351367	3.02705646	2.02358556	2.08668900	-0.64358371	0.54745001	0.00000000
5.96375751	-2.33459234	-0.83991784	-4.16806936	1.21200216	-1.00716770	-0.49725083	-0.43388966	0.13800000	0.00000000
2.23524904	1.45689511	0.84331769	-3.76801848	0.32600310	0.03928284	-0.03267784	-0.29090041	0.13800000	0.00000000
