     20   3.445       326
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.15981099E+01  0.53055889E+00  0.28045096E+00  0.51632634E+00  0.13882424E+01  0.93343790E+00     1
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.23810530E+01  0.18090760E+01  0.77765756E+00  0.45521664E+00  0.12588422E+01  0.15256680E+01    -1
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.15849376E+02 -0.11717153E+00  0.72935268E+00  0.15791464E+02  0.11343210E+01  0.11190551E+02     1
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.73729483E+01  0.10869064E+01 -0.16901519E+01  0.69979589E+01  0.11623076E+01  0.50871946E+01     1
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.53132583E+01  0.12685272E+01 -0.14093660E+01  0.48738987E+01  0.93827000E+00  0.45427575E+01    -1
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.35483821E+02 -0.14989151E+00  0.60909868E+00 -0.35464762E+02  0.97914285E+00  0.29004239E+02     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.87535085E+00 -0.31097602E+00  0.57448432E+00 -0.56570400E+00  0.13957000E+00  0.50299134E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.14430057E+01  0.10103642E+00 -0.58550347E+00 -0.12171966E+01  0.49767000E+00  0.23321165E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.14592818E+01  0.82431926E+00 -0.78066530E+00 -0.77260715E+00  0.49360000E+00  0.23776224E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.31113635E+01 -0.22723303E+00  0.10915966E+01 -0.27309862E+01  0.98948423E+00  0.25280416E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.24733382E+01 -0.65609848E-01 -0.36293854E+00 -0.23070636E+01  0.81168361E+00  0.24502341E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.78455602E+00 -0.18306016E+00 -0.90218702E-01 -0.74457903E+00  0.13957000E+00  0.45094874E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.82349556E+01  0.32868059E+00 -0.83620949E+00 -0.81538655E+01  0.72228403E+00  0.91335143E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.40567244E+01 -0.76897566E-01  0.36498529E+00 -0.40371284E+01  0.13957000E+00  0.23265199E+02     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.80595454E+01 -0.32792321E+00  0.41843360E+00 -0.80041896E+01  0.77884572E+00  0.82909491E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.61440198E+01 -0.41816736E+00  0.35118859E+00 -0.61182156E+01  0.13498000E+00  0.36426899E+02     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.23475301E+01 -0.20319352E+00 -0.18282798E+00 -0.21009836E+01  0.10109657E+01  0.18701515E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.33930581E+01  0.33695364E+00  0.10620693E+00 -0.32846255E+01  0.77411922E+00  0.35189946E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.10734734E+01 -0.42280616E+00  0.44060510E+00 -0.54815564E+00  0.69207857E+00  0.12533668E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.13081254E+01  0.44477004E-01 -0.70240878E-01 -0.10478599E+01  0.77863322E+00  0.13565201E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.13217634E+01 -0.64941388E+00  0.24478741E+00 -0.59640871E+00  0.95377977E+00  0.11211508E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.13551845E+01 -0.11392917E+01  0.47969349E+00  0.24649198E+00  0.49767000E+00  0.21909448E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.82824162E+00  0.78290583E-01  0.14736587E+00 -0.20253902E+00  0.78556731E+00  0.85595625E+00     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.13264027E+01 -0.76506806E+00 -0.13491036E+00  0.82675144E+00  0.68723808E+00  0.15565365E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.76948779E+00 -0.16120264E+00  0.24718216E+00  0.50729746E+00  0.49767000E+00  0.12494425E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.31054498E+01 -0.29788953E+00  0.54304853E+00  0.29240569E+01  0.84265635E+00  0.29607458E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.96019844E+00 -0.24357788E+00  0.53663411E+00  0.74511403E+00  0.13957000E+00  0.55162506E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.39425126E+01  0.31343291E+00  0.88371065E-01  0.38973941E+01  0.49767000E+00  0.63500511E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.66869890E+01 -0.10994752E+01 -0.13464637E+00  0.65346903E+01  0.88694416E+00  0.60439838E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.15292127E+01  0.38274567E+00  0.86642210E-01  0.14718257E+01  0.13498000E+00  0.90758418E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.17736724E+02 -0.14019252E+00  0.10447690E+01  0.17687279E+02  0.80020855E+00  0.17744599E+02     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.10727600E+02 -0.23669814E+00 -0.47768549E+00  0.10700350E+02  0.54745000E+00  0.15688962E+02     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.14892816E+02 -0.30710832E+00 -0.20386523E+00  0.14887600E+02  0.13957000E+00  0.85376495E+02     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.10382119E+01  0.39818366E+00  0.74223800E+00 -0.18296736E+00  0.57873957E+00  0.14476332E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.54197198E+00 -0.39230975E+00  0.27725746E+00  0.21150740E+00  0.13498000E+00  0.32246596E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.35935265E+01  0.19836736E+00 -0.50173672E+00 -0.35500512E+01  0.13957000E+00  0.20610200E+02     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.29888617E+00 -0.11597602E-01 -0.23119424E+00 -0.12754557E+00  0.13957000E+00  0.17256808E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.17244757E+01 -0.62207958E-01  0.32665306E+00 -0.16863465E+01  0.13957000E+00  0.98970043E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.32319441E+01 -0.10923744E+00 -0.96169859E+00  0.30346276E+01  0.54745000E+00  0.47354047E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.39984007E+01 -0.92228482E-01 -0.51981403E+00  0.38864853E+01  0.77699899E+00  0.41292607E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.20068906E+00  0.99417760E-01 -0.41802353E-01  0.95733936E-01  0.13957000E+00  0.11628257E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.20601225E+01  0.46522831E+00 -0.11449553E+00  0.18335260E+01  0.80792375E+00  0.20524157E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.16489782E+01  0.87754766E+00  0.64833699E-01 -0.10313950E+01  0.93864807E+00  0.14179049E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.15971479E+01  0.66926268E+00 -0.27764080E+00 -0.99656539E+00  0.10162391E+01  0.12697988E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.10054617E+01 -0.59750932E+00 -0.76898498E+00 -0.20764930E+00  0.13957000E+00  0.57756948E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.17292741E+01 -0.35099283E+00 -0.31343965E+00 -0.14645633E+01  0.78993864E+00  0.17637977E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.11945607E+01 -0.55823689E+00 -0.36539924E-01 -0.83101277E+00  0.65071453E+00  0.14811120E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.48417619E+00  0.97860186E-01  0.30279834E+00 -0.33716962E+00  0.13957000E+00  0.27877430E+01     0
  0.12497923E-01  0.24563349E+01 -0.22111735E+01 -0.42926005E-02  0.17929669E+01  0.33055174E+00 -0.41223199E+00 -0.17080137E+01  0.13498000E+00  0.10639061E+02     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.48444644E+01 -0.31608715E-01  0.84853689E+00 -0.46762668E+01  0.93827000E+00  0.41521934E+01     1
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.63478800E+01  0.44007741E+00 -0.25915736E+00 -0.62571525E+01  0.93957000E+00  0.54265664E+01    -1
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.22106444E+01 -0.46355220E+00  0.54405200E-01 -0.19458459E+01  0.93957000E+00  0.19039035E+01     1
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.99585366E+01 -0.18243726E+00 -0.15420611E+00 -0.98798052E+01  0.12267178E+01  0.65160699E+01    -1
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.75059630E+01 -0.92270285E-01 -0.39363554E+00  0.74361056E+01  0.93827000E+00  0.64214750E+01    -1
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.13125473E+02  0.91363724E+00  0.10067342E+01  0.13021022E+02  0.93957000E+00  0.11197371E+02     1
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.13212519E+01 -0.49421282E+00  0.25506530E+00 -0.74568848E+00  0.93827000E+00  0.11481860E+01    -1
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.21749955E+01 -0.54706331E+00 -0.18841399E+01  0.31521156E-01  0.93827000E+00  0.18761160E+01     1
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.33952929E+01 -0.81147577E+00 -0.56859726E+00 -0.29899446E+01  0.12674578E+01  0.21646999E+01    -1
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.43154426E+01 -0.39774209E+00 -0.35801179E-01 -0.41932343E+01  0.93827000E+00  0.37011319E+01     1
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.10885968E+01  0.59518986E+00  0.41333996E+00 -0.27393129E+00  0.76478994E+00  0.11603575E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.12137657E+01  0.70702147E+00  0.69288788E-01 -0.31958864E+00  0.93081141E+00  0.10648323E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.12907692E+01  0.85018313E+00 -0.26021379E+00 -0.92524745E+00  0.13957000E+00  0.74201912E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.55437450E+00  0.23728415E+00  0.42000386E+00  0.23482821E+00  0.13957000E+00  0.31992570E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.23069256E+01 -0.58197962E+00  0.47280323E+00 -0.21324999E+01  0.46055023E+00  0.40288941E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.14919231E+01 -0.41487323E-02  0.12112460E+01 -0.86051198E+00  0.13498000E+00  0.88639789E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.96782993E+00  0.28165419E-02  0.17026586E+00 -0.17718179E+00  0.93611056E+00  0.84875032E+00     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.25894351E+01  0.29380171E+00  0.83572909E+00 -0.23825974E+01  0.49360000E+00  0.42184583E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.24080350E+02 -0.22436517E+00 -0.50491216E-01 -0.24068434E+02  0.72172391E+00  0.26713678E+02     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.13457905E+01  0.65891045E+00  0.97254822E-01 -0.11615985E+01  0.13498000E+00  0.79978796E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.76040520E+01 -0.17074586E+00 -0.27435132E+00  0.75571498E+01  0.77888996E+00  0.78317854E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.11781074E+02 -0.81085941E-01  0.35107797E+00  0.11742082E+02  0.88734881E+00  0.10643012E+02     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.22882851E+01 -0.11019753E+01  0.91824288E+00  0.17120320E+01  0.49767000E+00  0.37000404E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.20541137E+01  0.26118436E+00 -0.95632552E+00  0.15968957E+01  0.82857208E+00  0.20049236E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.20278898E+01  0.18347976E+00  0.27559757E+00  0.19958052E+01  0.13957000E+00  0.11645286E+02     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.26334440E+01  0.18798316E+00  0.23966000E+00  0.25026776E+01  0.76082681E+00  0.27906768E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.16191259E+01 -0.72060065E+00  0.38777277E+00  0.11708802E+01  0.76221740E+00  0.17210278E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.55996479E+01  0.70196569E+00  0.52514258E+00  0.54809771E+01  0.73920000E+00  0.60818680E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.94968669E+00 -0.96111956E-01 -0.11768028E+00  0.79444523E+00  0.49767000E+00  0.15482557E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.33858654E+01 -0.66418216E-01 -0.16414558E+01  0.28236957E+01  0.88996549E+00  0.30652355E+01     0
  0.21642952E-01  0.19955493E+01  0.22775527E+01 -0.46261214E-02  0.59826816E+01  0.84299852E+00 -0.33070909E-01  0.58718368E+01  0.77606126E+00  0.61888691E+01     0
